Outlet_ID,weekly_sale_for_1,weekly_sale_for_2,weekly_sale_for_3,weekly_sale_for_4,weekly_sale_for_5,weekly_sale_for_6,weekly_sale_for_7,weekly_sale_for_8,weekly_sale_for_9,weekly_sale_for_10,weekly_sale_for_11,weekly_sale_for_12,weekly_sold_volume_for_1,weekly_sold_volume_for_2,weekly_sold_volume_for_3,weekly_sold_volume_for_4,weekly_sold_volume_for_5,weekly_sold_volume_for_6,weekly_sold_volume_for_7,weekly_sold_volume_for_8,weekly_sold_volume_for_9,weekly_sold_volume_for_10,weekly_sold_volume_for_11,weekly_sold_volume_for_12,weekly_earning_for_1,weekly_earning_for_2,weekly_earning_for_3,weekly_earning_for_4,weekly_earning_for_5,weekly_earning_for_6,weekly_earning_for_7,weekly_earning_for_8,weekly_earning_for_9,weekly_earning_for_10,weekly_earning_for_11,weekly_earning_for_12,Butter Pecan Small Stick_units_sold,Chocolate Petite Bar_units_sold,Mint Bite-size Pop_units_sold,Strawberry Tiny Cup_units_sold,Vanilla Mini Cone_units_sold,Chocolate Fudge Big Scoop_units_sold,Cookies and Cream Mega Tub_units_sold,Mint Chocolate Chip Family Pack_units_sold,Moose Tracks Jumbo Cup_units_sold,Rocky Road Mega Tub_units_sold,Butter Pecan Small Stick_volume_sold,Chocolate Petite Bar_volume_sold,Mint Bite-size Pop_volume_sold,Strawberry Tiny Cup_volume_sold,Vanilla Mini Cone_volume_sold,Chocolate Fudge Big Scoop_volume_sold,Cookies and Cream Mega Tub_volume_sold,Mint Chocolate Chip Family Pack_volume_sold,Moose Tracks Jumbo Cup_volume_sold,Rocky Road Mega Tub_volume_sold,Butter Pecan Small Stick_earning,Chocolate Petite Bar_earning,Mint Bite-size Pop_earning,Strawberry Tiny Cup_earning,Vanilla Mini Cone_earning,Chocolate Fudge Big Scoop_earning,Cookies and Cream Mega Tub_earning,Mint Chocolate Chip Family Pack_earning,Moose Tracks Jumbo Cup_earning,Rocky Road Mega Tub_earning,labels
ID3815,332.0,237.0,238.0,193.0,152.0,282.0,293.0,282.0,302.0,281.0,209.0,367.0,332.0,237.0,238.0,193.0,152.0,282.0,293.0,282.0,302.0,281.0,209.0,367.0,368100.0,265600.0,262150.0,207850.0,167600.0,313150.0,331950.0,310550.0,328000.0,305100.0,230100.0,412350.0,0.0,0.0,0.0,0.0,0.0,605.0,690.0,564.0,599.0,710.0,0.0,0.0,0.0,0.0,0.0,605.0,690.0,564.0,599.0,710.0,0.0,0.0,0.0,0.0,0.0,726000.0,759000.0,648600.0,658900.0,710000.0,5
ID9642,257.0,106.0,294.0,295.0,294.0,318.0,235.0,345.0,383.0,279.0,386.0,265.0,257.0,106.0,294.0,295.0,294.0,318.0,235.0,345.0,383.0,279.0,386.0,265.0,289900.0,114450.0,328750.0,325200.0,320850.0,350700.0,258900.0,379500.0,421850.0,311250.0,429800.0,288000.0,0.0,0.0,0.0,0.0,0.0,691.0,698.0,619.0,613.0,836.0,0.0,0.0,0.0,0.0,0.0,691.0,698.0,619.0,613.0,836.0,0.0,0.0,0.0,0.0,0.0,829200.0,767800.0,711850.0,674300.0,836000.0,5
ID5501,258.0,284.0,298.0,316.0,306.0,248.0,277.0,209.0,193.0,236.0,208.0,271.0,258.0,284.0,298.0,316.0,306.0,248.0,277.0,209.0,193.0,236.0,208.0,271.0,281600.0,312800.0,326350.0,353350.0,344100.0,266700.0,306400.0,239750.0,209400.0,255750.0,231450.0,308300.0,0.0,0.0,0.0,0.0,0.0,608.0,658.0,521.0,664.0,653.0,0.0,0.0,0.0,0.0,0.0,608.0,658.0,521.0,664.0,653.0,0.0,0.0,0.0,0.0,0.0,729600.0,723800.0,599150.0,730400.0,653000.0,5
ID6675,252.0,221.0,200.0,313.0,264.0,164.0,245.0,220.0,263.0,167.0,243.0,204.0,252.0,221.0,200.0,313.0,264.0,164.0,245.0,220.0,263.0,167.0,243.0,204.0,268850.0,249350.0,226900.0,351850.0,297900.0,179600.0,268900.0,243000.0,294000.0,178850.0,273550.0,233750.0,0.0,0.0,0.0,0.0,0.0,588.0,496.0,538.0,626.0,508.0,0.0,0.0,0.0,0.0,0.0,588.0,496.0,538.0,626.0,508.0,0.0,0.0,0.0,0.0,0.0,705600.0,545600.0,618700.0,688600.0,508000.0,5
ID3287,264.0,298.0,305.0,254.0,238.0,316.0,267.0,260.0,227.0,244.0,276.0,203.0,264.0,298.0,305.0,254.0,238.0,316.0,267.0,260.0,227.0,244.0,276.0,203.0,291100.0,328700.0,337800.0,282700.0,266100.0,346150.0,292350.0,288500.0,247500.0,265100.0,305200.0,220450.0,0.0,0.0,0.0,0.0,0.0,462.0,689.0,603.0,679.0,719.0,0.0,0.0,0.0,0.0,0.0,462.0,689.0,603.0,679.0,719.0,0.0,0.0,0.0,0.0,0.0,554400.0,757900.0,693450.0,746900.0,719000.0,5
ID1953,193.0,228.0,304.0,245.0,287.0,249.0,313.0,287.0,228.0,272.0,323.0,258.0,193.0,228.0,304.0,245.0,287.0,249.0,313.0,287.0,228.0,272.0,323.0,258.0,212750.0,261050.0,336250.0,267600.0,321350.0,283500.0,347800.0,312700.0,246900.0,293450.0,358800.0,284200.0,0.0,0.0,0.0,0.0,0.0,642.0,640.0,537.0,664.0,704.0,0.0,0.0,0.0,0.0,0.0,642.0,640.0,537.0,664.0,704.0,0.0,0.0,0.0,0.0,0.0,770400.0,704000.0,617550.0,730400.0,704000.0,5
ID5211,252.0,282.0,292.0,249.0,345.0,288.0,270.0,261.0,254.0,288.0,301.0,223.0,252.0,282.0,292.0,249.0,345.0,288.0,270.0,261.0,254.0,288.0,301.0,223.0,284400.0,316250.0,325400.0,271000.0,378150.0,316000.0,298450.0,291600.0,281600.0,316250.0,328600.0,242650.0,0.0,0.0,0.0,0.0,0.0,594.0,761.0,617.0,579.0,754.0,0.0,0.0,0.0,0.0,0.0,594.0,761.0,617.0,579.0,754.0,0.0,0.0,0.0,0.0,0.0,712800.0,837100.0,709550.0,636900.0,754000.0,5
ID5562,259.0,349.0,293.0,357.0,242.0,352.0,217.0,254.0,399.0,234.0,314.0,346.0,259.0,349.0,293.0,357.0,242.0,352.0,217.0,254.0,399.0,234.0,314.0,346.0,285000.0,388000.0,318500.0,394950.0,265550.0,391850.0,239800.0,280400.0,443250.0,257550.0,349950.0,376600.0,0.0,0.0,0.0,0.0,0.0,635.0,527.0,772.0,799.0,883.0,0.0,0.0,0.0,0.0,0.0,635.0,527.0,772.0,799.0,883.0,0.0,0.0,0.0,0.0,0.0,762000.0,579700.0,887800.0,878900.0,883000.0,5
ID4231,307.0,214.0,288.0,286.0,110.0,307.0,328.0,285.0,401.0,329.0,200.0,204.0,307.0,214.0,288.0,286.0,110.0,307.0,328.0,285.0,401.0,329.0,200.0,204.0,343500.0,240600.0,312900.0,316600.0,113300.0,340950.0,366250.0,312300.0,441600.0,361150.0,216100.0,227500.0,0.0,0.0,0.0,0.0,0.0,600.0,707.0,475.0,718.0,759.0,0.0,0.0,0.0,0.0,0.0,600.0,707.0,475.0,718.0,759.0,0.0,0.0,0.0,0.0,0.0,720000.0,777700.0,546250.0,789800.0,759000.0,5
ID4669,247.0,280.0,262.0,226.0,214.0,264.0,303.0,183.0,231.0,306.0,173.0,301.0,247.0,280.0,262.0,226.0,214.0,264.0,303.0,183.0,231.0,306.0,173.0,301.0,267200.0,312700.0,287750.0,253450.0,236250.0,301250.0,338200.0,195350.0,254550.0,335700.0,191600.0,333000.0,0.0,0.0,0.0,0.0,0.0,585.0,583.0,604.0,511.0,707.0,0.0,0.0,0.0,0.0,0.0,585.0,583.0,604.0,511.0,707.0,0.0,0.0,0.0,0.0,0.0,702000.0,641300.0,694600.0,562100.0,707000.0,5
ID5781,296.0,350.0,383.0,302.0,264.0,198.0,223.0,177.0,292.0,201.0,193.0,270.0,296.0,350.0,383.0,302.0,264.0,198.0,223.0,177.0,292.0,201.0,193.0,270.0,321050.0,391300.0,431600.0,331300.0,293700.0,213900.0,246400.0,194100.0,325300.0,226000.0,215900.0,300400.0,0.0,0.0,0.0,0.0,0.0,696.0,644.0,559.0,545.0,705.0,0.0,0.0,0.0,0.0,0.0,696.0,644.0,559.0,545.0,705.0,0.0,0.0,0.0,0.0,0.0,835200.0,708400.0,642850.0,599500.0,705000.0,5
ID6904,191.0,322.0,285.0,278.0,278.0,236.0,308.0,169.0,278.0,363.0,268.0,317.0,191.0,322.0,285.0,278.0,278.0,236.0,308.0,169.0,278.0,363.0,268.0,317.0,214800.0,360200.0,315950.0,305400.0,302750.0,254650.0,344050.0,181800.0,306150.0,404650.0,301850.0,353200.0,0.0,0.0,0.0,0.0,0.0,703.0,687.0,565.0,584.0,754.0,0.0,0.0,0.0,0.0,0.0,703.0,687.0,565.0,584.0,754.0,0.0,0.0,0.0,0.0,0.0,843600.0,755700.0,649750.0,642400.0,754000.0,5
ID7376,264.0,224.0,300.0,213.0,222.0,222.0,290.0,150.0,221.0,253.0,247.0,214.0,264.0,224.0,300.0,213.0,222.0,222.0,290.0,150.0,221.0,253.0,247.0,214.0,294900.0,245950.0,335300.0,245500.0,237100.0,242700.0,319700.0,158500.0,247750.0,279800.0,269300.0,236800.0,0.0,0.0,0.0,0.0,0.0,496.0,610.0,488.0,599.0,627.0,0.0,0.0,0.0,0.0,0.0,496.0,610.0,488.0,599.0,627.0,0.0,0.0,0.0,0.0,0.0,595200.0,671000.0,561200.0,658900.0,627000.0,5
ID9948,214.0,212.0,245.0,288.0,199.0,287.0,222.0,258.0,349.0,239.0,264.0,316.0,214.0,212.0,245.0,288.0,199.0,287.0,222.0,258.0,349.0,239.0,264.0,316.0,237150.0,230650.0,275350.0,312700.0,213750.0,309150.0,240900.0,288200.0,384300.0,269200.0,289900.0,349350.0,0.0,0.0,0.0,0.0,0.0,410.0,738.0,604.0,612.0,729.0,0.0,0.0,0.0,0.0,0.0,410.0,738.0,604.0,612.0,729.0,0.0,0.0,0.0,0.0,0.0,492000.0,811800.0,694600.0,673200.0,729000.0,5
ID6449,288.0,312.0,335.0,234.0,163.0,361.0,311.0,217.0,218.0,369.0,259.0,210.0,288.0,312.0,335.0,234.0,163.0,361.0,311.0,217.0,218.0,369.0,259.0,210.0,324250.0,353150.0,373000.0,260800.0,187450.0,401950.0,342550.0,237700.0,242250.0,409450.0,288100.0,229900.0,0.0,0.0,0.0,0.0,0.0,697.0,781.0,527.0,770.0,502.0,0.0,0.0,0.0,0.0,0.0,697.0,781.0,527.0,770.0,502.0,0.0,0.0,0.0,0.0,0.0,836400.0,859100.0,606050.0,847000.0,502000.0,5
ID2005,344.0,322.0,241.0,325.0,279.0,304.0,292.0,282.0,272.0,327.0,196.0,196.0,344.0,322.0,241.0,325.0,279.0,304.0,292.0,282.0,272.0,327.0,196.0,196.0,384700.0,359700.0,266450.0,360800.0,307400.0,345250.0,324200.0,312250.0,308900.0,358750.0,224100.0,218800.0,0.0,0.0,0.0,0.0,0.0,624.0,722.0,828.0,701.0,505.0,0.0,0.0,0.0,0.0,0.0,624.0,722.0,828.0,701.0,505.0,0.0,0.0,0.0,0.0,0.0,748800.0,794200.0,952200.0,771100.0,505000.0,5
ID4902,310.0,209.0,259.0,311.0,186.0,303.0,147.0,293.0,267.0,195.0,175.0,308.0,310.0,209.0,259.0,311.0,186.0,303.0,147.0,293.0,267.0,195.0,175.0,308.0,341200.0,229400.0,281350.0,342800.0,214500.0,341850.0,165900.0,319200.0,300200.0,221500.0,197050.0,336600.0,0.0,0.0,0.0,0.0,0.0,578.0,705.0,503.0,670.0,507.0,0.0,0.0,0.0,0.0,0.0,578.0,705.0,503.0,670.0,507.0,0.0,0.0,0.0,0.0,0.0,693600.0,775500.0,578450.0,737000.0,507000.0,5
ID1743,268.0,114.0,328.0,160.0,275.0,254.0,260.0,182.0,153.0,319.0,309.0,157.0,268.0,114.0,328.0,160.0,275.0,254.0,260.0,182.0,153.0,319.0,309.0,157.0,298450.0,124200.0,360900.0,167000.0,304300.0,287950.0,295750.0,199700.0,171550.0,357700.0,339950.0,167500.0,0.0,0.0,0.0,0.0,0.0,677.0,452.0,453.0,474.0,723.0,0.0,0.0,0.0,0.0,0.0,677.0,452.0,453.0,474.0,723.0,0.0,0.0,0.0,0.0,0.0,812400.0,497200.0,520950.0,521400.0,723000.0,5
ID3948,330.0,336.0,373.0,211.0,122.0,143.0,180.0,336.0,350.0,232.0,295.0,296.0,330.0,336.0,373.0,211.0,122.0,143.0,180.0,336.0,350.0,232.0,295.0,296.0,367900.0,367450.0,413700.0,239300.0,127500.0,157000.0,199200.0,367350.0,387600.0,252300.0,327800.0,327550.0,0.0,0.0,0.0,0.0,0.0,646.0,720.0,549.0,471.0,818.0,0.0,0.0,0.0,0.0,0.0,646.0,720.0,549.0,471.0,818.0,0.0,0.0,0.0,0.0,0.0,775200.0,792000.0,631350.0,518100.0,818000.0,5
ID7573,321.0,117.0,281.0,316.0,208.0,283.0,324.0,397.0,324.0,184.0,300.0,336.0,321.0,117.0,281.0,316.0,208.0,283.0,324.0,397.0,324.0,184.0,300.0,336.0,357300.0,128800.0,309200.0,357600.0,234250.0,319150.0,366650.0,441500.0,356200.0,208700.0,335000.0,377600.0,0.0,0.0,0.0,0.0,0.0,687.0,667.0,833.0,719.0,485.0,0.0,0.0,0.0,0.0,0.0,687.0,667.0,833.0,719.0,485.0,0.0,0.0,0.0,0.0,0.0,824400.0,733700.0,957950.0,790900.0,485000.0,5
ID1916,218.0,368.0,106.0,360.0,337.0,325.0,402.0,233.0,275.0,154.0,212.0,204.0,218.0,368.0,106.0,360.0,337.0,325.0,402.0,233.0,275.0,154.0,212.0,204.0,239750.0,405750.0,108500.0,397100.0,379600.0,363050.0,447200.0,260700.0,307550.0,168950.0,231450.0,227500.0,0.0,0.0,0.0,0.0,0.0,519.0,724.0,648.0,697.0,606.0,0.0,0.0,0.0,0.0,0.0,519.0,724.0,648.0,697.0,606.0,0.0,0.0,0.0,0.0,0.0,622800.0,796400.0,745200.0,766700.0,606000.0,5
ID8444,252.0,269.0,171.0,279.0,293.0,287.0,272.0,287.0,201.0,277.0,225.0,296.0,252.0,269.0,171.0,279.0,293.0,287.0,272.0,287.0,201.0,277.0,225.0,296.0,270200.0,296800.0,183100.0,307200.0,330800.0,319900.0,301350.0,318650.0,225600.0,312050.0,254550.0,325950.0,0.0,0.0,0.0,0.0,0.0,519.0,680.0,663.0,659.0,588.0,0.0,0.0,0.0,0.0,0.0,519.0,680.0,663.0,659.0,588.0,0.0,0.0,0.0,0.0,0.0,622800.0,748000.0,762450.0,724900.0,588000.0,5
ID9619,199.0,155.0,224.0,354.0,218.0,353.0,170.0,150.0,318.0,365.0,280.0,235.0,199.0,155.0,224.0,354.0,218.0,353.0,170.0,150.0,318.0,365.0,280.0,235.0,224050.0,168800.0,239400.0,397750.0,237950.0,396450.0,191400.0,168250.0,354150.0,406750.0,307300.0,263400.0,0.0,0.0,0.0,0.0,0.0,490.0,673.0,697.0,648.0,513.0,0.0,0.0,0.0,0.0,0.0,490.0,673.0,697.0,648.0,513.0,0.0,0.0,0.0,0.0,0.0,588000.0,740300.0,801550.0,712800.0,513000.0,5
ID1360,265.0,299.0,271.0,318.0,288.0,315.0,315.0,281.0,273.0,232.0,218.0,290.0,265.0,299.0,271.0,318.0,288.0,315.0,315.0,281.0,273.0,232.0,218.0,290.0,290100.0,336350.0,298350.0,359100.0,314500.0,352400.0,341200.0,311650.0,297650.0,261250.0,239250.0,327600.0,0.0,0.0,0.0,0.0,0.0,601.0,802.0,612.0,722.0,628.0,0.0,0.0,0.0,0.0,0.0,601.0,802.0,612.0,722.0,628.0,0.0,0.0,0.0,0.0,0.0,721200.0,882200.0,703800.0,794200.0,628000.0,5
ID3335,202.0,354.0,220.0,318.0,379.0,333.0,302.0,197.0,274.0,340.0,120.0,361.0,202.0,354.0,220.0,318.0,379.0,333.0,302.0,197.0,274.0,340.0,120.0,361.0,219050.0,387600.0,245500.0,357950.0,420200.0,373400.0,340700.0,221450.0,300650.0,384650.0,128500.0,400100.0,0.0,0.0,0.0,0.0,0.0,650.0,800.0,645.0,730.0,575.0,0.0,0.0,0.0,0.0,0.0,650.0,800.0,645.0,730.0,575.0,0.0,0.0,0.0,0.0,0.0,780000.0,880000.0,741750.0,803000.0,575000.0,5
ID2456,244.0,374.0,239.0,297.0,272.0,227.0,195.0,393.0,235.0,313.0,280.0,243.0,244.0,374.0,239.0,297.0,272.0,227.0,195.0,393.0,235.0,313.0,280.0,243.0,265700.0,414350.0,266000.0,328850.0,310650.0,252750.0,223000.0,438700.0,259700.0,352150.0,311950.0,271050.0,0.0,0.0,0.0,0.0,0.0,777.0,616.0,643.0,694.0,582.0,0.0,0.0,0.0,0.0,0.0,777.0,616.0,643.0,694.0,582.0,0.0,0.0,0.0,0.0,0.0,932400.0,677600.0,739450.0,763400.0,582000.0,5
ID3874,246.0,226.0,277.0,249.0,193.0,288.0,284.0,270.0,271.0,338.0,276.0,321.0,246.0,226.0,277.0,249.0,193.0,288.0,284.0,270.0,271.0,338.0,276.0,321.0,277400.0,253800.0,306700.0,271300.0,208900.0,322850.0,316500.0,294100.0,298200.0,377450.0,303550.0,354100.0,0.0,0.0,0.0,0.0,0.0,649.0,685.0,671.0,469.0,765.0,0.0,0.0,0.0,0.0,0.0,649.0,685.0,671.0,469.0,765.0,0.0,0.0,0.0,0.0,0.0,778800.0,753500.0,771650.0,515900.0,765000.0,5
ID5985,283.0,292.0,272.0,263.0,246.0,322.0,262.0,244.0,206.0,313.0,164.0,293.0,283.0,292.0,272.0,263.0,246.0,322.0,262.0,244.0,206.0,313.0,164.0,293.0,320900.0,326950.0,305700.0,294500.0,278200.0,362450.0,297800.0,271000.0,228550.0,344100.0,178250.0,321100.0,0.0,0.0,0.0,0.0,0.0,697.0,530.0,870.0,466.0,597.0,0.0,0.0,0.0,0.0,0.0,697.0,530.0,870.0,466.0,597.0,0.0,0.0,0.0,0.0,0.0,836400.0,583000.0,1000500.0,512600.0,597000.0,5
ID5264,313.0,256.0,235.0,171.0,231.0,201.0,270.0,292.0,314.0,299.0,376.0,343.0,313.0,256.0,235.0,171.0,231.0,201.0,270.0,292.0,314.0,299.0,376.0,343.0,350600.0,284900.0,264200.0,193700.0,250900.0,218700.0,303350.0,323100.0,354900.0,326400.0,417450.0,380150.0,0.0,0.0,0.0,0.0,0.0,730.0,617.0,599.0,698.0,657.0,0.0,0.0,0.0,0.0,0.0,730.0,617.0,599.0,698.0,657.0,0.0,0.0,0.0,0.0,0.0,876000.0,678700.0,688850.0,767800.0,657000.0,5
ID5393,341.0,310.0,307.0,212.0,192.0,413.0,299.0,155.0,238.0,284.0,342.0,133.0,341.0,310.0,307.0,212.0,192.0,413.0,299.0,155.0,238.0,284.0,342.0,133.0,373050.0,342250.0,339950.0,235000.0,214800.0,461200.0,330900.0,169600.0,260950.0,316300.0,381150.0,153700.0,0.0,0.0,0.0,0.0,0.0,696.0,597.0,473.0,830.0,630.0,0.0,0.0,0.0,0.0,0.0,696.0,597.0,473.0,830.0,630.0,0.0,0.0,0.0,0.0,0.0,835200.0,656700.0,543950.0,913000.0,630000.0,5
ID9262,267.0,255.0,269.0,202.0,351.0,220.0,256.0,226.0,338.0,325.0,363.0,334.0,267.0,255.0,269.0,202.0,351.0,220.0,256.0,226.0,338.0,325.0,363.0,334.0,294300.0,280650.0,299250.0,223800.0,389700.0,243000.0,279550.0,254300.0,379200.0,362600.0,403450.0,371400.0,0.0,0.0,0.0,0.0,0.0,557.0,657.0,860.0,691.0,641.0,0.0,0.0,0.0,0.0,0.0,557.0,657.0,860.0,691.0,641.0,0.0,0.0,0.0,0.0,0.0,668400.0,722700.0,989000.0,760100.0,641000.0,5
ID4301,263.0,151.0,68.0,248.0,271.0,238.0,132.0,229.0,201.0,239.0,404.0,349.0,263.0,151.0,68.0,248.0,271.0,238.0,132.0,229.0,201.0,239.0,404.0,349.0,296050.0,163800.0,79600.0,270050.0,302300.0,269450.0,144750.0,261800.0,222100.0,263000.0,448900.0,397850.0,0.0,0.0,0.0,0.0,0.0,610.0,540.0,729.0,413.0,501.0,0.0,0.0,0.0,0.0,0.0,610.0,540.0,729.0,413.0,501.0,0.0,0.0,0.0,0.0,0.0,732000.0,594000.0,838350.0,454300.0,501000.0,5
ID4506,166.0,280.0,190.0,320.0,270.0,206.0,233.0,341.0,242.0,349.0,273.0,345.0,166.0,280.0,190.0,320.0,270.0,206.0,233.0,341.0,242.0,349.0,273.0,345.0,191150.0,305750.0,212200.0,360100.0,309050.0,229800.0,262950.0,374300.0,263800.0,389200.0,298700.0,387850.0,0.0,0.0,0.0,0.0,0.0,898.0,699.0,501.0,452.0,665.0,0.0,0.0,0.0,0.0,0.0,898.0,699.0,501.0,452.0,665.0,0.0,0.0,0.0,0.0,0.0,1077600.0,768900.0,576150.0,497200.0,665000.0,5
ID8552,272.0,242.0,236.0,204.0,166.0,249.0,163.0,349.0,343.0,215.0,327.0,366.0,272.0,242.0,236.0,204.0,166.0,249.0,163.0,349.0,343.0,215.0,327.0,366.0,308150.0,271550.0,263650.0,223800.0,191800.0,271600.0,185450.0,391500.0,389100.0,235400.0,363100.0,406050.0,0.0,0.0,0.0,0.0,0.0,710.0,723.0,705.0,491.0,503.0,0.0,0.0,0.0,0.0,0.0,710.0,723.0,705.0,491.0,503.0,0.0,0.0,0.0,0.0,0.0,852000.0,795300.0,810750.0,540100.0,503000.0,5
ID5726,272.0,232.0,223.0,260.0,252.0,319.0,369.0,244.0,285.0,228.0,322.0,294.0,272.0,232.0,223.0,260.0,252.0,319.0,369.0,244.0,285.0,228.0,322.0,294.0,310950.0,257300.0,249150.0,291650.0,283750.0,354500.0,411250.0,269150.0,323800.0,253450.0,362950.0,326100.0,0.0,0.0,0.0,0.0,0.0,777.0,691.0,720.0,615.0,497.0,0.0,0.0,0.0,0.0,0.0,777.0,691.0,720.0,615.0,497.0,0.0,0.0,0.0,0.0,0.0,932400.0,760100.0,828000.0,676500.0,497000.0,5
ID1726,234.0,261.0,355.0,302.0,215.0,275.0,255.0,258.0,174.0,232.0,253.0,134.0,234.0,261.0,355.0,302.0,215.0,275.0,255.0,258.0,174.0,232.0,253.0,134.0,256100.0,297500.0,390600.0,331100.0,236200.0,307850.0,281700.0,290300.0,195600.0,253200.0,284750.0,151000.0,0.0,0.0,0.0,0.0,0.0,534.0,628.0,582.0,710.0,494.0,0.0,0.0,0.0,0.0,0.0,534.0,628.0,582.0,710.0,494.0,0.0,0.0,0.0,0.0,0.0,640800.0,690800.0,669300.0,781000.0,494000.0,5
ID6490,270.0,268.0,242.0,328.0,191.0,193.0,341.0,284.0,310.0,401.0,189.0,320.0,270.0,268.0,242.0,328.0,191.0,193.0,341.0,284.0,310.0,401.0,189.0,320.0,303550.0,306700.0,270950.0,365350.0,216950.0,212900.0,380850.0,313700.0,339100.0,442450.0,209300.0,356800.0,0.0,0.0,0.0,0.0,0.0,628.0,776.0,674.0,773.0,486.0,0.0,0.0,0.0,0.0,0.0,628.0,776.0,674.0,773.0,486.0,0.0,0.0,0.0,0.0,0.0,753600.0,853600.0,775100.0,850300.0,486000.0,5
ID4368,234.0,257.0,220.0,365.0,330.0,276.0,295.0,329.0,342.0,256.0,362.0,343.0,234.0,257.0,220.0,365.0,330.0,276.0,295.0,329.0,342.0,256.0,362.0,343.0,256850.0,288400.0,240100.0,406450.0,365100.0,301500.0,333400.0,360650.0,380750.0,283450.0,403100.0,378650.0,0.0,0.0,0.0,0.0,0.0,621.0,743.0,878.0,592.0,775.0,0.0,0.0,0.0,0.0,0.0,621.0,743.0,878.0,592.0,775.0,0.0,0.0,0.0,0.0,0.0,745200.0,817300.0,1009700.0,651200.0,775000.0,5
ID9469,342.0,304.0,258.0,212.0,338.0,211.0,314.0,297.0,305.0,302.0,227.0,334.0,342.0,304.0,258.0,212.0,338.0,211.0,314.0,297.0,305.0,302.0,227.0,334.0,379100.0,334800.0,281150.0,230100.0,374650.0,226950.0,346350.0,331550.0,341400.0,339550.0,254200.0,378750.0,0.0,0.0,0.0,0.0,0.0,729.0,679.0,707.0,548.0,781.0,0.0,0.0,0.0,0.0,0.0,729.0,679.0,707.0,548.0,781.0,0.0,0.0,0.0,0.0,0.0,874800.0,746900.0,813050.0,602800.0,781000.0,5
ID4158,4826.0,3707.0,6890.0,4934.0,6053.0,3816.0,3988.0,2251.0,4034.0,5446.0,5747.0,4206.0,1546.0,1190.2,2213.2,1444.4,2072.2,1236.8000000000002,1508.0,1042.2,1403.6,1655.6,1764.6,1542.0,1203600.0,934740.0,1746910.0,1079690.0,1688780.0,974920.0,1316140.0,966940.0,1134530.0,1264750.0,1337200.0,1290450.0,8398.0,12262.0,10691.0,7572.0,7676.0,1793.0,1972.0,1803.0,2004.0,1727.0,1679.6000000000001,2452.4,2138.2000000000003,1514.4,1535.2,1793.0,1972.0,1803.0,2004.0,1727.0,839800.0,1103580.0,1069100.0,832920.0,767600.0,2151600.0,2169200.0,2073450.0,2204400.0,1727000.0,1
ID6886,3602.0,2362.0,5531.0,4493.0,3759.0,2747.0,3877.0,5224.0,3691.0,4481.0,2884.0,4651.0,1161.2,961.2,1525.4,1428.2,1267.0,1099.8,1210.6000000000001,1856.8,1134.2,1712.2,1292.0,1759.0,910370.0,842740.0,1097930.0,1106200.0,1010040.0,967350.0,938000.0,1535380.0,860910.0,1496530.0,1211320.0,1509660.0,5907.0,6634.0,9109.0,8457.0,8511.0,1634.0,1933.0,1560.0,1683.0,1874.0,1181.4,1326.8000000000002,1821.8000000000002,1691.4,1702.2,1634.0,1933.0,1560.0,1683.0,1874.0,590700.0,597060.0,910900.0,930270.0,851100.0,1960800.0,2126300.0,1794000.0,1851300.0,1874000.0,1
ID3871,3905.0,2247.0,4808.0,6290.0,3049.0,4638.0,4481.0,4527.0,3793.0,5221.0,4300.0,2139.0,1401.0,929.4,1351.2,1915.6000000000001,1286.6,1718.0,1647.4,1763.8000000000002,1109.0,1583.4,1299.2,910.2,1170270.0,824900.0,969260.0,1448450.0,1143460.0,1450370.0,1362840.0,1533460.0,819470.0,1195990.0,973490.0,840610.0,8428.0,8437.0,8769.0,7899.0,7071.0,1590.0,1859.0,1351.0,1770.0,2224.0,1685.6000000000001,1687.4,1753.8000000000002,1579.8000000000002,1414.2,1590.0,1859.0,1351.0,1770.0,2224.0,842800.0,759330.0,876900.0,868890.0,707100.0,1908000.0,2044900.0,1553650.0,1947000.0,2224000.0,1
ID1808,4716.0,5393.0,5148.0,5291.0,5255.0,3504.0,6004.0,4326.0,3582.0,2158.0,4093.0,4477.0,1609.6,1702.6,1707.2,1887.8000000000002,1703.8000000000002,1596.8,1532.0,1522.8000000000002,1310.8,1254.8,1327.4,1221.0,1314200.0,1313760.0,1370480.0,1547100.0,1365680.0,1482000.0,1019940.0,1241190.0,1111050.0,1243420.0,1040080.0,881280.0,8940.0,10267.0,5668.0,9575.0,10013.0,1570.0,2108.0,1998.0,1823.0,1985.0,1788.0,2053.4,1133.6000000000001,1915.0,2002.6000000000001,1570.0,2108.0,1998.0,1823.0,1985.0,894000.0,924030.0,566800.0,1053250.0,1001300.0,1884000.0,2318800.0,2297700.0,2005300.0,1985000.0,1
